sample_index	prediction
17794	0
13698	0
13699	0
25989	0
30083	0
30084	0
32130	0
15749	0
1418	0
28054	0
28059	0
13724	0
28064	0
21920	0
3490	0
23972	0
26021	0
21925	0
36267	0
26030	0
15792	0
9650	0
19892	0
32180	0
23992	0
23997	0
13759	0
3520	0
34242	0
15811	0
26052	0
24005	0
26059	0
34252	0
28109	0
19918	0
3537	0
24019	0
28118	0
30167	0
7638	0
17882	0
34266	0
28125	0
19934	0
7645	0
9699	0
15845	0
32233	0
3562	0
17905	0
28146	0
19957	0
9722	0
19962	0
34302	0
26110	0
34303	0
11776	0
28161	0
9731	0
13826	0
15871	0
26119	0
9736	0
17928	0
24072	0
24074	0
19982	0
32272	0
13842	0
7698	0
22036	0
22041	0
3614	0
11812	0
26149	0
20004	0
7716	0
15908	0
3625	0
13865	0
11819	0
30249	0
32301	0
22070	0
13881	0
15930	0
15931	0
13886	0
30271	0
28224	0
32321	0
7750	0
22087	0
34376	0
9804	0
32332	0
22094	0
13908	0
13909	0
30294	0
5720	0
24152	0
9818	0
24158	0
20067	0
20068	0
32355	0
15977	0
1642	0
24169	0
24171	0
34417	0
24177	0
28283	0
15995	0
22142	0
18052	0
32389	0
5766	0
5768	0
18057	0
34442	0
30344	0
16009	0
7819	0
26258	0
3730	0
28306	0
26261	0
3734	0
22162	0
22163	0
30355	0
30361	0
22170	0
16022	0
16028	0
11935	0
1698	0
13989	0
24232	0
20141	0
30385	0
11954	0
30392	0
28345	0
14010	0
26299	0
5820	0
18109	0
24254	0
34495	0
20159	0
1729	0
3778	0
28355	0
28356	0
34501	0
32448	0
26311	0
9928	0
3783	0
3784	0
11979	0
11980	0
14025	0
16070	0
9937	0
30417	0
20184	0
28376	0
5850	0
18139	0
28379	0
5851	0
24291	0
22245	0
18152	0
24300	0
18157	0
24304	0
9969	0
28402	0
26357	0
30453	0
32503	0
24314	0
22271	0
16127	0
26369	0
34571	0
24333	0
32525	0
22288	0
30482	0
22293	0
26391	0
26393	0
14107	0
18204	0
20252	0
14111	0
5924	0
18213	0
20264	0
32554	0
7991	0
26425	0
28475	0
30524	0
20285	0
14142	0
10049	0
24386	0
22341	0
24390	0
30537	0
20301	0
30544	0
30547	0
3925	0
20309	0
14166	0
22358	0
32598	0
5978	0
30555	0
24408	0
32601	0
32603	0
10081	0
3938	0
34661	0
26470	0
30567	0
14187	0
32620	0
20333	0
22389	0
30581	0
8061	0
16254	0
28546	0
8066	0
28550	0
30599	0
6024	0
3977	0
12170	0
22409	0
18317	0
22413	0
22415	0
18320	0
30611	0
20381	0
10142	0
16285	0
34722	0
34725	0
12197	0
32681	0
28586	0
22443	0
4012	0
16300	0
30638	0
10165	0
16309	0
32695	0
22457	0
26555	0
26556	0
28605	0
32699	0
22463	0
32704	0
10177	0
26563	0
30659	0
32708	0
16327	0
24520	0
32712	0
20427	0
28628	0
16340	0
12246	0
24532	0
10201	0
16347	0
10205	0
28640	0
28644	0
14317	0
6128	0
32753	0
20466	0
34804	0
30709	0
12279	0
2040	0
28665	0
16379	0
26621	0
